Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
CUST1924,Anjali Gupta,FEMALE,30,Kolkata,2023-08-02,2024-02-11,23585.989999999998,1.0,test@domain.com,6136526224.0,india
CUST1205,Priya Singh,FEMALE,30,Mumbai,2023-10-13,2021-01-31,23585.989999999998,3.0,invalid_email,6131255593.0,India
CUST1538,Amit Kumar,FEMALE,30,Chennai,2023-02-07,2023-11-17,23585.989999999998,1.0,user@example.com,9263037231.0,India
CUST1643,Neha Verma,MALE,30,Delhi,2022-09-24,2024-01-07,23585.989999999998,2.0,user@example.com,7124036957.0,India
CUST1084,Priya Singh,MALE,30,Mumbai,2022-05-26,2024-06-26,23585.989999999998,4.0,invalid_email,9120973142.0,India
CUST1402,Rahul Sharma,MALE,30,Delhi,2020-11-16,2024-04-05,23585.989999999998,1.0,test@domain.com,9414804009.0,India
CUST1400,Simran Kaur,FEMALE,30,Hyderabad,2023-12-13,2022-03-10,23585.989999999998,3.0,user@example.com,7870756941.0,India
CUST1754,Rohit Mehta,MALE,30,Kolkata,2023-03-18,2021-03-07,23585.989999999998,1.0,test@domain.com,8858715663.0,india
CUST1363,Rahul Sharma,MALE,30,Chennai,2023-04-13,2023-06-03,23585.989999999998,1.0,test@domain.com,8552857923.0,InDia
CUST1666,Kavya Nair,MALE,30,Kolkata,2021-08-18,2023-08-06,23585.989999999998,2.0,user@example.com,9325229150.0,india
CUST1941,Priya Singh,MALE,30,Hyderabad,2022-11-02,2023-10-17,23585.989999999998,1.0,invalid_email,6324865347.0,india
CUST1054,Rohit Mehta,MALE,30,Hyderabad,2023-12-01,2023-11-03,23585.989999999998,3.0,user@example.com,7979871620.0,India
CUST1991,Priya Singh,MALE,30,Kolkata,2023-02-27,2023-11-16,23585.989999999998,1.0,invalid_email,6568662776.0,india
CUST1354,Anjali Gupta,FEMALE,30,Hyderabad,2021-02-01,2024-07-03,23585.989999999998,1.0,invalid_email,9372971729.0,InDia
CUST1454,Anjali Gupta,MALE,30,Mumbai,2020-02-19,2021-10-16,23585.989999999998,2.0,user@example.com,7874817012.0,India
CUST1213,Vikas Yadav,MALE,30,Hyderabad,2021-11-13,2024-07-07,23585.989999999998,1.0,user@example.com,8555256541.0,india
CUST1176,Anjali Gupta,MALE,30,Chennai,2020-07-20,2021-09-02,23585.989999999998,1.0,user@example.com,6236697081.0,India
CUST1566,Rohit Mehta,FEMALE,30,Hyderabad,2022-12-09,2022-07-06,23585.989999999998,2.0,invalid_email,7734152049.0,InDia
CUST1295,Vikas Yadav,MALE,30,Chennai,2022-08-13,2023-07-19,23585.989999999998,1.0,invalid_email,7443058085.0,india
CUST1251,Priya Singh,MALE,30,Kolkata,2022-07-02,2023-09-25,23585.989999999998,1.0,invalid_email,7021133207.0,india
CUST1428,Priya Singh,MALE,30,Kolkata,2022-11-25,2022-10-04,23585.989999999998,1.0,test@domain.com,9079013691.0,india
CUST1350,Arjun Singh,FEMALE,30,Mumbai,2020-02-28,2021-01-22,23585.989999999998,1.0,test@domain.com,7554165081.0,InDia
CUST1690,Vikas Yadav,FEMALE,30,Delhi,2023-03-13,2023-07-10,23585.989999999998,1.0,test@domain.com,9081161466.0,india
