Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
CUST1446,Neha Verma,MALE,30 years,Delhi,2020-01-15,2023-09-20,26545.19,1.0,user@example.com,,InDia
CUST1828,Amit Kumar,,33,hyderabad,2020-03-14,2022-06-26,,4.0,user@example.com,8190562338.0,India
CUST1540,Neha Verma,F,56,mumbai,2021-06-01,2021-05-18,,4.0,test@domain.com,7757423791.0,india
CUST1305,Priya Singh,,33,hyderabad,2021-02-07,2023-04-23,,3.0,invalid_email,,InDia
CUST1447,Priya Singh,FEMALE,19,Hyderabad,2020-09-02,2024-09-28,,3.0,user@example.com,,InDia
CUST1431,Neha Verma,M,30 years,Delhi,2021-08-30,2024-05-04,2686.05,,test@domain.com,,India
CUST1894,Priya Singh,f,,hyderabad,2023-10-15,2023-02-15,,1.0,invalid_email,6506589434.0,India
CUST1842,Anjali Gupta,MALE,45,Delhi,2022-07-20,2021-04-02,,4.0,user@example.com,8823502087.0,India
CUST1352,Priya Singh,F,30 years,Kolkata,2021-10-14,2022-06-14,39383.78,3.0,test@domain.com,,India
CUST1366,Kavya Nair,MALE,18,Kolkata,2021-06-10,2024-02-11,11481.44,1.0,user@example.com,,india
CUST1204,Amit Kumar,FEMALE,30 years,CHENNAI,2020-11-19,2021-12-29,19799.67,3.0,user@example.com,8375234828.0,InDia
CUST1896,Rohit Mehta,M,30 years,Mumbai,2021-06-26,2023-12-17,23377.7,5.0,invalid_email,9742509468.0,InDia
CUST1498,Rohit Mehta,F,,Chennai,2020-05-10,2024-09-02,,3.0,user@example.com,,InDia
CUST1458,Rohit Mehta,,,Chennai,2023-12-22,2021-12-20,,2.0,user@example.com,9148333808.0,india
CUST1484,Vikas Yadav,FEMALE,30 years,delhi,2020-09-08,2023-06-18,,4.0,test@domain.com,6934829912.0,India
CUST1277,Kavya Nair,,18,Mumbai,2021-12-19,2024-05-13,24993.04,1.0,invalid_email,6780646417.0,India
CUST1446,Amit Kumar,,30 years,Delhi,2023-07-29,2024-08-06,31779.48,,test@domain.com,,india
CUST1431,Rohit Mehta,FEMALE,,Kolkata,2020-07-16,2022-09-05,,,user@example.com,,India
CUST1949,Rahul Sharma,M,41,,2020-07-15,2023-12-22,,1.0,user@example.com,7163026842.0,InDia
CUST1865,Rohit Mehta,m,23,Hyderabad,2021-11-22,2021-07-17,40587.44,4.0,user@example.com,8398294772.0,India
CUST1787,Rohit Mehta,f,,Kolkata,2022-04-22,2023-12-19,19162.48,,user@example.com,,india
CUST1144,Amit Kumar,f,,Chennai,2023-05-15,2022-09-18,1386.56,,invalid_email,7972329379.0,india
CUST1693,Anjali Gupta,,,hyderabad,2020-03-28,2023-08-29,13193.15,1.0,user@example.com,8823493164.0,India
CUST1263,Rahul Sharma,m,30 years,Chennai,2022-05-24,2024-03-01,,5.0,user@example.com,7075658555.0,India
CUST1658,Priya Singh,f,35,delhi,2021-11-04,2022-04-29,45794.43,1.0,test@domain.com,7430079883.0,InDia
CUST1943,Rohit Mehta,,30 years,CHENNAI,2021-11-19,2023-02-25,,1.0,user@example.com,,InDia
CUST1688,Priya Singh,f,,Chennai,2021-09-10,2024-06-03,,5.0,invalid_email,,india
CUST1343,Arjun Singh,f,30 years,Mumbai,2021-01-25,2023-06-29,,2.0,test@domain.com,,India
CUST1821,Neha Verma,FEMALE,30 years,mumbai,2020-05-30,2024-12-11,,5.0,user@example.com,8078002972.0,InDia
CUST1346,Neha Verma,MALE,34,,2021-01-26,2025-01-20,6876.55,1.0,invalid_email,8771923340.0,InDia
CUST1762,Amit Kumar,m,30 years,delhi,2023-01-30,2024-06-10,,1.0,invalid_email,6283885119.0,india
CUST1303,Neha Verma,f,26,Mumbai,2021-11-02,2022-06-05,32496.96,2.0,invalid_email,8511083365.0,india
CUST1884,Neha Verma,M,,,2022-12-13,2023-05-17,,5.0,test@domain.com,8173408225.0,India
CUST1687,Rahul Sharma,m,,,2023-05-06,2021-03-14,,3.0,user@example.com,8486971109.0,india
CUST1359,Amit Kumar,FEMALE,,CHENNAI,2021-12-28,2021-06-23,,2.0,user@example.com,,india
CUST1255,Arjun Singh,f,,hyderabad,2021-01-17,2025-02-06,,2.0,test@domain.com,,InDia
CUST1005,Priya Singh,MALE,,Delhi,2022-10-10,2021-11-20,,4.0,user@example.com,,India
CUST1281,Rohit Mehta,f,54,CHENNAI,2020-04-13,2021-12-09,,,test@domain.com,6443752840.0,InDia
CUST1986,Rohit Mehta,FEMALE,44,Chennai,2021-03-21,2025-01-24,13636.13,1.0,invalid_email,,India
CUST1223,Neha Verma,M,,hyderabad,2022-11-03,2023-04-01,,,invalid_email,,india
CUST1676,Rahul Sharma,M,30 years,Chennai,2023-07-08,2025-02-05,,,user@example.com,,InDia
CUST1834,Amit Kumar,MALE,,Mumbai,2023-02-02,2024-07-24,,5.0,user@example.com,6420280532.0,India
CUST1444,Rahul Sharma,FEMALE,28,Hyderabad,2020-06-23,2022-06-12,5363.63,1.0,test@domain.com,,india
CUST1485,Simran Kaur,M,30 years,Delhi,2021-06-10,2021-06-19,,5.0,test@domain.com,9502328198.0,india
CUST1740,Rohit Mehta,F,24,Delhi,2022-08-25,2024-03-23,38168.31,,user@example.com,,india
CUST1722,Anjali Gupta,MALE,47,Hyderabad,2022-03-10,2024-08-11,29880.92,,invalid_email,,InDia
CUST1163,Simran Kaur,m,,mumbai,2020-01-31,2023-04-24,2068.35,4.0,invalid_email,,India
CUST1033,Priya Singh,M,,mumbai,2023-01-24,2024-09-06,,,user@example.com,,InDia
CUST1820,Neha Verma,M,48,,2021-09-06,2021-09-12,,1.0,invalid_email,9069987498.0,India
CUST1403,Rohit Mehta,,30 years,hyderabad,2022-01-14,2021-05-01,,1.0,user@example.com,6691141380.0,India
CUST1007,Neha Verma,FEMALE,25,CHENNAI,2022-12-15,2022-04-01,,,user@example.com,,InDia
CUST1645,Kavya Nair,M,23,mumbai,2023-05-25,2021-01-18,23462.41,1.0,user@example.com,7697377559.0,india
CUST1020,Amit Kumar,f,30 years,CHENNAI,2023-09-08,2021-11-28,42759.63,5.0,user@example.com,9849790298.0,InDia
CUST1500,Vikas Yadav,f,30 years,delhi,2022-09-27,2022-06-11,,1.0,invalid_email,,India
CUST1565,Simran Kaur,FEMALE,26,delhi,2021-11-24,2023-02-17,,5.0,test@domain.com,,india
CUST1391,Vikas Yadav,,30 years,CHENNAI,2021-01-23,2024-09-06,15102.99,,user@example.com,6988658316.0,India
CUST1013,Arjun Singh,f,,Kolkata,2023-06-03,2023-12-09,,5.0,invalid_email,7628797637.0,India
CUST1944,Rohit Mehta,FEMALE,19,Kolkata,2021-10-18,2022-03-21,11909.69,,test@domain.com,7266457447.0,India
CUST1567,Arjun Singh,MALE,30 years,delhi,2020-07-03,2023-02-10,45155.65,1.0,user@example.com,8035261451.0,InDia
CUST1042,Rahul Sharma,MALE,53,mumbai,2020-01-22,2021-12-18,18729.12,1.0,invalid_email,7638504566.0,India
CUST1273,Simran Kaur,F,,Hyderabad,2020-03-19,2023-08-08,,1.0,invalid_email,8007750220.0,india
CUST1627,Kavya Nair,f,30 years,Kolkata,2021-07-06,2024-06-18,49090.9,4.0,test@domain.com,,InDia
CUST1679,Priya Singh,M,,hyderabad,2020-02-10,2022-01-12,,1.0,invalid_email,6444490979.0,India
CUST1201,Rahul Sharma,m,48,delhi,2023-02-19,2022-04-12,,5.0,invalid_email,,india
CUST1309,Priya Singh,M,,mumbai,2020-12-11,2023-08-25,,5.0,invalid_email,,india
CUST1675,Rahul Sharma,M,,Hyderabad,2021-02-07,2021-07-02,,2.0,test@domain.com,7464965520.0,india
CUST1214,Kavya Nair,M,,Delhi,2020-04-13,2024-01-08,,5.0,test@domain.com,,india
CUST1596,Vikas Yadav,f,30 years,,2020-01-10,2022-06-21,5457.98,1.0,test@domain.com,,india
CUST1253,Kavya Nair,M,,Hyderabad,2023-08-13,2022-11-18,,4.0,invalid_email,8574448089.0,India
CUST1341,Anjali Gupta,MALE,30 years,,2024-01-01,2023-01-01,,3.0,invalid_email,,India
CUST1422,Kavya Nair,m,30 years,delhi,2023-12-10,2022-07-30,38469.72,1.0,user@example.com,9160387294.0,India
CUST1388,Anjali Gupta,MALE,30 years,delhi,2022-08-11,2024-11-11,,4.0,test@domain.com,6717629397.0,InDia
CUST1357,Priya Singh,M,,CHENNAI,2022-01-21,2024-04-21,,1.0,test@domain.com,9721744358.0,India
CUST1573,Rahul Sharma,f,54,Delhi,2023-06-25,2024-12-14,,,user@example.com,,InDia
CUST1839,Anjali Gupta,M,30,mumbai,2022-06-15,2024-07-11,,4.0,invalid_email,6624690071.0,India
CUST1438,Amit Kumar,f,31,Mumbai,2024-02-03,2023-06-14,,3.0,user@example.com,,india
CUST1085,Arjun Singh,FEMALE,41,,2020-12-14,2021-08-04,4400.62,2.0,user@example.com,,InDia
CUST1873,Simran Kaur,,25,CHENNAI,2023-05-27,2022-10-02,,4.0,user@example.com,,India
CUST1426,Rahul Sharma,FEMALE,,Kolkata,2021-10-19,2024-10-19,,2.0,user@example.com,,India
CUST1885,Kavya Nair,m,30 years,hyderabad,2022-09-12,2021-11-17,20267.96,1.0,test@domain.com,9278669061.0,InDia
CUST1375,Arjun Singh,M,26,delhi,2021-07-19,2024-08-19,,2.0,test@domain.com,7740767642.0,india
CUST1928,Neha Verma,,,Delhi,2020-01-17,2021-08-20,35104.08,5.0,test@domain.com,7807854375.0,India
CUST1644,Kavya Nair,,50,delhi,2022-12-30,2021-12-26,,,invalid_email,,InDia
CUST1810,Simran Kaur,,,Mumbai,2022-09-08,2023-04-09,8088.15,5.0,user@example.com,,india
CUST1732,Simran Kaur,,50,Chennai,2023-10-24,2021-01-01,,4.0,user@example.com,7512201922.0,india
CUST1865,Neha Verma,MALE,44,delhi,2023-04-24,2022-02-09,,,user@example.com,8411510445.0,InDia
CUST1877,Neha Verma,MALE,,mumbai,2021-04-12,2022-05-12,,3.0,invalid_email,,India
CUST1700,Simran Kaur,MALE,30 years,,2022-09-28,2022-04-13,,3.0,test@domain.com,6408043583.0,InDia
CUST1281,Simran Kaur,m,,delhi,2021-12-07,2022-07-09,,2.0,invalid_email,,India
CUST1112,Priya Singh,M,,hyderabad,2021-07-03,2025-01-28,11148.86,,user@example.com,9856922760.0,InDia
CUST1835,Kavya Nair,,,,2023-12-06,2023-05-13,44948.48,5.0,invalid_email,,India
CUST1090,Neha Verma,FEMALE,30 years,Kolkata,2022-07-19,2023-06-26,,,test@domain.com,,India
CUST1227,Rahul Sharma,,24,hyderabad,2021-10-07,2024-03-25,21920.43,2.0,test@domain.com,,InDia
CUST1765,Anjali Gupta,MALE,,CHENNAI,2022-12-06,2022-09-28,27067.48,4.0,invalid_email,,InDia
CUST1254,Neha Verma,,30 years,,2020-09-01,2022-03-19,,,test@domain.com,,india
CUST1275,Anjali Gupta,m,49,delhi,2022-07-03,2022-05-01,,3.0,test@domain.com,,india
CUST1952,Vikas Yadav,M,,hyderabad,2021-03-28,2021-09-24,,3.0,user@example.com,8277716100.0,InDia
CUST1532,Anjali Gupta,m,,delhi,2021-01-09,2021-05-02,22793.31,2.0,test@domain.com,6099428429.0,India
CUST1300,Anjali Gupta,MALE,43,,2022-05-16,2023-05-17,,5.0,user@example.com,9968362242.0,India
CUST1407,Rohit Mehta,M,,Delhi,2021-04-23,2021-11-12,36345.18,1.0,invalid_email,9862898215.0,india
CUST1793,Rohit Mehta,,,Kolkata,2021-10-02,2024-12-07,43209.42,,test@domain.com,9816430129.0,india
CUST1344,Priya Singh,m,30 years,delhi,2022-06-05,2021-11-17,,3.0,invalid_email,8690646800.0,india
CUST1735,Priya Singh,FEMALE,44,Mumbai,2023-03-04,2022-12-26,,5.0,invalid_email,,india
CUST1029,Arjun Singh,FEMALE,30 years,mumbai,2022-12-13,2021-04-05,7233.13,5.0,invalid_email,,InDia
CUST1424,Anjali Gupta,FEMALE,,Hyderabad,2022-05-01,2024-12-15,,5.0,test@domain.com,8466473096.0,India
CUST1271,Amit Kumar,M,,Kolkata,2023-12-08,2023-03-24,6980.27,3.0,user@example.com,7783467467.0,India
CUST1024,Rahul Sharma,,59,Chennai,2022-08-08,2024-04-04,,3.0,user@example.com,7107988157.0,India
CUST1480,Kavya Nair,m,48,Chennai,2023-07-11,2024-07-11,,2.0,invalid_email,,India
CUST1632,Anjali Gupta,m,36,hyderabad,2021-11-01,2024-01-09,,,user@example.com,,InDia
CUST1270,Rahul Sharma,,,CHENNAI,2021-04-10,2022-01-31,,5.0,test@domain.com,6464280371.0,india
CUST1162,Priya Singh,f,,Delhi,2021-02-09,2025-01-10,39787.76,,user@example.com,,India
CUST1899,Simran Kaur,f,30 years,delhi,2020-04-28,2022-09-14,22229.39,3.0,user@example.com,8552828861.0,india
CUST1333,Simran Kaur,FEMALE,54,mumbai,2023-03-23,2022-10-07,,4.0,invalid_email,,india
CUST1819,Vikas Yadav,m,30 years,Hyderabad,2020-11-18,2021-09-03,,,invalid_email,,india
CUST1032,Neha Verma,F,,CHENNAI,2022-07-04,2023-07-04,,1.0,test@domain.com,,india
CUST1108,Rohit Mehta,,,CHENNAI,2020-02-10,2022-12-11,40691.06,,invalid_email,,India
CUST1384,Kavya Nair,m,,Chennai,2024-01-25,2022-11-21,,2.0,invalid_email,,InDia
CUST1492,Rohit Mehta,FEMALE,30,hyderabad,2020-02-10,2022-03-19,,,invalid_email,8297411241.0,India
CUST1027,Arjun Singh,FEMALE,,Delhi,2023-11-12,2024-03-13,8378.67,5.0,test@domain.com,,India
CUST1939,Rohit Mehta,MALE,46,,2021-05-10,2022-07-04,6846.62,2.0,invalid_email,,InDia
CUST1460,Rahul Sharma,f,,,2023-11-08,2024-05-23,16511.28,4.0,user@example.com,7513655951.0,InDia
CUST1185,Neha Verma,M,30 years,Kolkata,2021-05-16,2023-04-09,48639.11,5.0,user@example.com,6002326498.0,InDia
CUST1957,Neha Verma,F,,Delhi,2022-01-05,2022-01-23,,5.0,user@example.com,9286953639.0,InDia
CUST1490,Neha Verma,f,30 years,Chennai,2022-08-30,2021-01-08,,2.0,test@domain.com,7756161386.0,india
CUST1389,Neha Verma,F,30 years,Kolkata,2023-09-17,2024-12-08,26957.92,5.0,invalid_email,,InDia
CUST1231,Anjali Gupta,,,Kolkata,2020-06-21,2021-08-29,13311.26,2.0,user@example.com,7593903264.0,India
CUST1221,Anjali Gupta,,,Mumbai,2021-10-13,2021-11-03,30454.04,,test@domain.com,9905881598.0,InDia
CUST1379,Neha Verma,F,,Mumbai,2023-12-15,2023-01-18,40773.07,4.0,invalid_email,6581225890.0,india
CUST1485,Rahul Sharma,M,,delhi,2023-12-02,2024-12-04,1895.51,1.0,user@example.com,8608073721.0,India
CUST1433,Rohit Mehta,M,,mumbai,2021-12-16,2023-04-26,,5.0,user@example.com,,InDia
CUST1962,Vikas Yadav,MALE,,Kolkata,2023-10-03,2021-10-26,,5.0,user@example.com,,InDia
CUST1382,Simran Kaur,,,Kolkata,2022-07-31,2024-09-08,10946.27,1.0,invalid_email,8528288822.0,India
CUST1007,Arjun Singh,M,30,Delhi,2022-03-14,2024-03-27,25682.47,4.0,test@domain.com,,india
CUST1959,Simran Kaur,,,Chennai,2022-08-10,2022-05-29,13754.81,3.0,invalid_email,9011211046.0,India
CUST1464,Priya Singh,FEMALE,48,Hyderabad,2023-07-04,2022-04-15,31053.99,5.0,test@domain.com,6591410444.0,india
CUST1860,Rohit Mehta,m,60,Delhi,2023-05-12,2024-04-22,40502.31,3.0,user@example.com,9921864053.0,India
CUST1155,Neha Verma,m,27,mumbai,2024-01-26,2022-10-03,,2.0,invalid_email,,india
CUST1201,Priya Singh,f,30 years,Hyderabad,2021-02-21,2023-04-09,19503.22,4.0,test@domain.com,,India
CUST1979,Rahul Sharma,MALE,30 years,,2022-08-27,2024-01-17,,2.0,invalid_email,,india
CUST1236,Arjun Singh,m,,mumbai,2021-03-05,2021-09-03,10439.17,1.0,user@example.com,,InDia
CUST1180,Vikas Yadav,m,30 years,mumbai,2020-10-26,2021-10-23,,4.0,user@example.com,8178370069.0,InDia
CUST1115,Amit Kumar,M,30 years,,2021-04-15,2023-11-22,43992.01,5.0,invalid_email,,InDia
CUST1805,Anjali Gupta,MALE,30 years,Chennai,2023-06-20,2021-09-16,,,test@domain.com,,India
CUST1829,Anjali Gupta,m,30 years,Hyderabad,2020-03-11,2022-05-04,,4.0,invalid_email,,india
CUST1957,Vikas Yadav,,32,Hyderabad,2020-06-01,2024-10-27,47214.12,,user@example.com,,InDia
CUST1502,Amit Kumar,M,,Kolkata,2021-02-05,2023-07-29,,,user@example.com,,india
CUST1469,Anjali Gupta,F,27,hyderabad,2022-12-18,2024-11-24,,4.0,test@domain.com,6891632360.0,India
CUST1810,Kavya Nair,M,30 years,delhi,2020-12-31,2024-10-22,,3.0,invalid_email,,InDia
CUST1175,Kavya Nair,M,22,Mumbai,2022-10-12,2024-03-04,40904.02,3.0,test@domain.com,,india
CUST1891,Neha Verma,f,51,Hyderabad,2022-09-13,2022-03-04,,5.0,user@example.com,8338063522.0,india
CUST1839,Amit Kumar,m,,Kolkata,2020-02-13,2022-08-11,44611.93,5.0,test@domain.com,,India
CUST1978,Kavya Nair,f,,Mumbai,2022-09-03,2023-03-11,7675.77,2.0,test@domain.com,7075066049.0,India
CUST1703,Simran Kaur,F,35,,2021-02-09,2023-09-26,23505.15,,test@domain.com,8926999661.0,india
CUST1001,Arjun Singh,f,30 years,Mumbai,2021-06-24,2023-06-16,47175.81,3.0,user@example.com,7093849238.0,InDia
CUST1135,Anjali Gupta,MALE,30 years,delhi,2023-11-25,2024-08-27,,2.0,user@example.com,8495117166.0,India
CUST1524,Rahul Sharma,FEMALE,,Mumbai,2021-08-03,2022-04-11,,4.0,test@domain.com,,InDia
CUST1720,Rohit Mehta,FEMALE,30 years,mumbai,2020-05-26,2022-06-27,38097.17,4.0,user@example.com,7336668468.0,InDia
CUST1136,Neha Verma,m,,hyderabad,2022-05-11,2021-09-19,,,user@example.com,8312825775.0,India
CUST1259,Rahul Sharma,MALE,,Chennai,2020-05-23,2023-01-20,23994.06,2.0,user@example.com,6212717015.0,india
CUST1373,Anjali Gupta,M,30 years,hyderabad,2022-01-05,2024-04-02,42784.68,5.0,test@domain.com,7563750707.0,india
CUST1768,Arjun Singh,FEMALE,30 years,mumbai,2020-10-06,2021-12-04,8293.6,3.0,test@domain.com,6420598538.0,India
CUST1253,Simran Kaur,M,,mumbai,2022-05-14,2024-06-28,18665.85,5.0,test@domain.com,6383323873.0,InDia
CUST1026,Neha Verma,M,,Hyderabad,2020-02-25,2021-08-16,3862.29,,invalid_email,8454989591.0,india
CUST1993,Anjali Gupta,,30 years,Chennai,2022-03-13,2022-07-26,,2.0,invalid_email,9138688610.0,India
CUST1179,Simran Kaur,F,30 years,delhi,2022-08-30,2024-12-09,,4.0,test@domain.com,9180691779.0,india
CUST1257,Kavya Nair,,,Delhi,2021-09-25,2022-06-03,39904.77,4.0,test@domain.com,6842974941.0,india
CUST1544,Vikas Yadav,m,50,delhi,2021-03-26,2024-07-20,49349.7,5.0,invalid_email,8522927254.0,india
CUST1652,Arjun Singh,MALE,,mumbai,2020-04-24,2023-09-29,37954.51,5.0,invalid_email,7479546547.0,India
CUST1339,Amit Kumar,MALE,28,CHENNAI,2023-10-27,2024-04-12,10521.48,3.0,invalid_email,6247951241.0,India
CUST1150,Amit Kumar,F,30 years,mumbai,2020-03-31,2024-07-25,,4.0,user@example.com,,InDia
CUST1058,Simran Kaur,M,,delhi,2023-04-25,2021-04-13,34087.29,5.0,invalid_email,,India
CUST1502,Rohit Mehta,MALE,30 years,Delhi,2022-12-19,2021-05-31,,,user@example.com,7036880200.0,InDia
CUST1501,Arjun Singh,f,30 years,Mumbai,2023-10-02,2023-05-10,,1.0,user@example.com,8818304702.0,InDia
CUST1129,Anjali Gupta,,,hyderabad,2023-11-14,2022-09-13,,3.0,user@example.com,,InDia
CUST1415,Kavya Nair,f,30 years,,2022-12-09,2023-03-25,41132.35,2.0,invalid_email,,India
CUST1143,Priya Singh,F,,Mumbai,2024-01-28,2023-03-09,,2.0,user@example.com,9744587249.0,india
CUST1968,Anjali Gupta,M,30 years,Kolkata,2021-05-31,2023-10-27,1100.24,1.0,test@domain.com,9900474980.0,InDia
CUST1852,Amit Kumar,f,30 years,Hyderabad,2022-11-08,2022-03-31,,4.0,invalid_email,6938995057.0,india
CUST1414,Simran Kaur,f,42,Delhi,2023-09-30,2024-01-24,4529.03,2.0,test@domain.com,8657509207.0,India
CUST1366,Amit Kumar,F,,hyderabad,2022-06-26,2024-09-24,24361.4,1.0,test@domain.com,9101045165.0,India
CUST1695,Anjali Gupta,F,25,Chennai,2022-04-04,2024-12-12,16042.69,1.0,invalid_email,6782120970.0,india
CUST1901,Kavya Nair,M,30 years,Kolkata,2022-05-06,2021-01-25,,3.0,test@domain.com,,india
CUST1325,Simran Kaur,MALE,30 years,Chennai,2020-09-21,2022-07-22,2641.29,1.0,test@domain.com,,india
CUST1579,Anjali Gupta,,26,CHENNAI,2022-06-27,2021-10-30,,3.0,user@example.com,,InDia
CUST1891,Vikas Yadav,MALE,,Hyderabad,2022-12-17,2022-07-06,,2.0,user@example.com,,InDia
CUST1847,Rohit Mehta,MALE,,CHENNAI,2020-12-18,2023-12-13,,2.0,invalid_email,,india
CUST1168,Rohit Mehta,f,30 years,Hyderabad,2020-12-10,2021-04-13,,,user@example.com,,india
CUST1158,Rahul Sharma,F,30 years,,2022-05-21,2021-11-26,,2.0,invalid_email,8487408633.0,india
CUST1485,Neha Verma,MALE,,Chennai,2023-04-12,2022-05-23,,4.0,test@domain.com,7781103742.0,InDia
CUST1458,Vikas Yadav,M,,Hyderabad,2021-09-06,2021-09-19,,4.0,user@example.com,9553831014.0,india
CUST1698,Arjun Singh,FEMALE,,mumbai,2022-12-13,2024-05-02,12723.55,4.0,test@domain.com,6032697772.0,india
CUST1056,Neha Verma,MALE,,mumbai,2021-05-04,2024-01-16,29132.67,,user@example.com,7932276192.0,india
CUST1841,Anjali Gupta,M,,Hyderabad,2023-12-13,2024-11-23,25606.76,2.0,user@example.com,,india
CUST1357,Vikas Yadav,FEMALE,30 years,Mumbai,2021-02-24,2023-04-19,7694.49,4.0,test@domain.com,,InDia
CUST1117,Vikas Yadav,f,30 years,Hyderabad,2024-01-31,2022-06-10,44483.73,5.0,user@example.com,6631864827.0,india
CUST1907,Neha Verma,f,30 years,,2021-12-28,2021-07-22,47140.9,4.0,test@domain.com,,india
CUST1962,Anjali Gupta,M,60,Hyderabad,2020-07-22,2023-06-15,34107.57,5.0,user@example.com,8755957725.0,InDia
CUST1028,Priya Singh,f,29,Delhi,2023-11-16,2023-01-30,15808.6,3.0,test@domain.com,,india
CUST1791,Amit Kumar,f,47,Kolkata,2022-05-27,2024-09-29,30485.62,2.0,user@example.com,,InDia
CUST1891,Amit Kumar,M,30 years,Kolkata,2021-03-21,2025-01-03,31317.05,5.0,user@example.com,8564218814.0,InDia
CUST1883,Priya Singh,,,Delhi,2021-08-16,2021-07-09,39969.83,4.0,user@example.com,9924876055.0,InDia
CUST1942,Priya Singh,,,Hyderabad,2022-08-18,2023-05-13,6967.83,4.0,user@example.com,6990106003.0,InDia
CUST1082,Rahul Sharma,FEMALE,52,delhi,2021-10-07,2021-05-27,9204.5,1.0,test@domain.com,,india
CUST1164,Kavya Nair,MALE,,Hyderabad,2023-04-13,2021-10-23,14709.47,,test@domain.com,,India
CUST1106,Kavya Nair,M,,Mumbai,2021-02-10,2025-01-13,38025.25,3.0,test@domain.com,,InDia
CUST1608,Anjali Gupta,f,,delhi,2020-09-30,2024-08-09,5395.46,1.0,user@example.com,6371445002.0,India
CUST1045,Rahul Sharma,FEMALE,,Mumbai,2023-11-16,2021-04-15,48720.71,1.0,test@domain.com,9097585764.0,InDia
CUST1710,Kavya Nair,MALE,30 years,delhi,2023-11-16,2022-11-12,,2.0,invalid_email,,india
CUST1351,Kavya Nair,F,,Kolkata,2024-02-03,2024-02-28,4142.04,2.0,test@domain.com,,InDia
CUST1876,Neha Verma,M,,Chennai,2020-11-17,2025-01-02,,,test@domain.com,8009807193.0,india
CUST1769,Arjun Singh,m,22,,2021-07-23,2021-05-22,,1.0,invalid_email,7378889227.0,India
CUST1049,Rohit Mehta,FEMALE,,,2020-11-15,2022-02-12,,1.0,test@domain.com,,india
CUST1731,Simran Kaur,FEMALE,19,Delhi,2023-10-25,2023-02-24,12317.0,,invalid_email,,India
CUST1259,Anjali Gupta,,,Chennai,2021-11-11,2023-07-03,,2.0,test@domain.com,,InDia
CUST1515,Arjun Singh,F,,CHENNAI,2022-11-18,2025-02-02,32427.8,4.0,test@domain.com,6062999696.0,InDia
CUST1305,Priya Singh,m,30 years,mumbai,2020-03-28,2021-10-06,,3.0,invalid_email,8669717204.0,india
CUST1884,Simran Kaur,MALE,,,2022-10-06,2024-08-29,,4.0,invalid_email,9939698895.0,india
CUST1083,Amit Kumar,m,56,mumbai,2022-04-24,2021-05-03,43675.79,,invalid_email,,india
CUST1056,Kavya Nair,MALE,30 years,delhi,2020-02-02,2023-04-30,45695.49,3.0,user@example.com,,India
CUST1901,Priya Singh,f,28,Delhi,2021-10-27,2021-09-08,30060.34,5.0,test@domain.com,,india
CUST1272,Rohit Mehta,f,26,delhi,2021-01-18,2022-08-06,35519.48,,test@domain.com,9307204133.0,india
CUST1129,Rohit Mehta,F,30 years,Delhi,2023-07-13,2021-07-15,27942.73,4.0,test@domain.com,,India
CUST1005,Amit Kumar,F,30 years,Chennai,2023-09-02,2021-03-21,17652.81,,test@domain.com,6883783728.0,InDia
CUST1571,Rohit Mehta,MALE,,Delhi,2022-02-01,2024-06-04,,1.0,user@example.com,9440119036.0,india
CUST1076,Amit Kumar,m,30 years,delhi,2020-03-12,2024-09-25,,1.0,test@domain.com,9663514778.0,india
CUST1779,Amit Kumar,f,,Chennai,2023-05-04,2024-11-21,,,invalid_email,,India
CUST1489,Neha Verma,FEMALE,23,,2020-03-18,2021-08-28,1731.18,3.0,user@example.com,,InDia
CUST1000,Rohit Mehta,,,delhi,2022-09-09,2021-06-27,13812.99,4.0,invalid_email,6346860615.0,india
CUST1380,Rohit Mehta,FEMALE,54,Hyderabad,2020-08-24,2022-06-20,,3.0,invalid_email,8809338985.0,India
CUST1635,Kavya Nair,m,,,2023-05-04,2022-10-18,23665.75,2.0,test@domain.com,9534569635.0,India
CUST1449,Neha Verma,M,30 years,Hyderabad,2023-02-07,2023-11-26,24639.93,5.0,test@domain.com,8455143973.0,india
CUST1178,Neha Verma,F,30 years,delhi,2021-07-17,2023-05-23,,,user@example.com,,india
CUST1808,Amit Kumar,m,31,Kolkata,2021-02-04,2025-01-31,,5.0,invalid_email,,InDia
CUST1816,Rohit Mehta,FEMALE,25,delhi,2022-11-19,2023-12-30,9902.9,5.0,test@domain.com,,InDia
CUST1022,Arjun Singh,M,,Chennai,2020-03-18,2022-02-19,,4.0,test@domain.com,,InDia
CUST1062,Anjali Gupta,FEMALE,30 years,mumbai,2023-11-21,2022-09-08,13495.39,,user@example.com,,India
CUST1455,Neha Verma,M,53,Mumbai,2020-12-29,2023-04-17,,3.0,test@domain.com,,india
CUST1474,Anjali Gupta,f,30 years,Mumbai,2023-07-07,2024-09-01,,,test@domain.com,,India
CUST1908,Priya Singh,,30 years,,2021-10-19,2023-09-25,,,user@example.com,,India
CUST1035,Arjun Singh,MALE,,mumbai,2020-02-14,2022-06-28,,,user@example.com,7872955860.0,India
CUST1059,Rahul Sharma,MALE,,Kolkata,2020-09-17,2024-08-25,24882.41,1.0,user@example.com,9908240310.0,India
